question_id,column_header,shortname,question_title,parent_title,type,page,place
283,orm.Django ORM,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
283,orm.SQLAlchemy,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
283,orm.Peewee,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
283,orm.Dejavu,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
283,orm.PonyORM,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
283,orm.SQLObject,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
283,orm.Tortoise ORM,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
283,orm.SQLModel,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
283,orm.Other,orm,"What ORM tool(s) do you use together with Python, if any?",,CHECKBOX,11,3
282,database.None,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.DB2,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.MS SQL Server,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.MySQL,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Oracle Database,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.PostgreSQL,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.SQLite,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Cassandra,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Couchbase,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.HBase,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.MongoDB,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Neo4j,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Redis,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Amazon Redshift,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.h2,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.MariaDB,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.DynamoDB,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.BigQuery,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.ClickHouse,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Apache Pinot,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Apache Druid,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Spanner,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Firebase Realtime Database,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
282,database.Other,database,"Which database(s) do you regularly use, if any?",,CHECKBOX,11,4
369,bigdata.work,bigdata.work,Do you work with big data?,,RADIO,11,5
370,bigdata.PySpark,bigdata,Which one of these big data frameworks do you work with?,,CHECKBOX,11,6
370,bigdata.PyFlink,bigdata,Which one of these big data frameworks do you work with?,,CHECKBOX,11,6
370,bigdata.Great Expectations,bigdata,Which one of these big data frameworks do you work with?,,CHECKBOX,11,6
370,bigdata.PyDeequ,bigdata,Which one of these big data frameworks do you work with?,,CHECKBOX,11,6
370,bigdata.Other,bigdata,Which one of these big data frameworks do you work with?,,CHECKBOX,11,6
370,bigdata.None,bigdata,Which one of these big data frameworks do you work with?,,CHECKBOX,11,6
371,bigdata.solution,bigdata.solution,"While working with big data, do you work with a cloud or with a self-hosted solution?",,RADIO,11,7
279,ci.None,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.AppVeyor,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.AWS CodePipeline / AWS CodeStar,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.Azure DevOps,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.Bamboo,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.Bitbucket Pipelines,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.CircleCI,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.CruiseControl,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.GitHub Actions,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.Gitlab CI,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.Google Cloud Build,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.Jenkins / Hudson,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.JetBrains Space,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.TeamCity,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.Travis CI,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.A custom tool,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
279,ci.Other,ci,Which Continuous Integration (CI) system(s) do you regularly use?,,CHECKBOX,11,8
280,configuration.management.None,configuration.management,"Which configuration management tools do you use, if any?",,CHECKBOX,11,9
280,configuration.management.Salt,configuration.management,"Which configuration management tools do you use, if any?",,CHECKBOX,11,9
280,configuration.management.Puppet,configuration.management,"Which configuration management tools do you use, if any?",,CHECKBOX,11,9
280,configuration.management.Chef,configuration.management,"Which configuration management tools do you use, if any?",,CHECKBOX,11,9
280,configuration.management.Ansible,configuration.management,"Which configuration management tools do you use, if any?",,CHECKBOX,11,9
280,configuration.management.A custom solution,configuration.management,"Which configuration management tools do you use, if any?",,CHECKBOX,11,9
280,configuration.management.Other,configuration.management,"Which configuration management tools do you use, if any?",,CHECKBOX,11,9
337,documentation.tool.None,documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,documentation.tool.Sphinx,documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,documentation.tool.Wiki,documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,documentation.tool.Postman,documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,documentation.tool.Swagger (OpenAPI),documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,documentation.tool.MKDocs,documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,documentation.tool.Doxygen,documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,"documentation.tool.Other systems, please specify",documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,documentation.tool.rST,documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,documentation.tool.Markdown,documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
337,"documentation.tool.Other language, please specify",documentation.tool,What systems and languages do you use to create and build documentation?,,CHECKBOX,11,10
298,ide.main,ide.main,What is the main editor you use for your current Python development?,,RADIO,12,1
372,vscode.wrangler,vscode.wrangler,Do you use VS Code Data Wrangler?,,RADIO,12,2
373,jupyter.vscode,jupyter.vscode,Do you use Jupyter support provided by Visual Studio Code?,,RADIO,12,3
390,jupyter.intellij,jupyter.intellij,Do you use Jupyter support provided by IntelliJ IDEA?,,RADIO,12,4
374,jupyter.pycharm,jupyter.pycharm,Do you use Jupyter support provided by PyCharm Professional Edition?,,RADIO,12,5
375,jupyter.dataspell,jupyter.dataspell,Do you use Jupyter support provided by DataSpell?,,RADIO,12,6
300,ide.editor.None,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.PyCharm Professional Edition,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Other,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.PyCharm Community Edition,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Sublime Text,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Vim,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Atom,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Visual Studio Code,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Eclipse with PyDev,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.JupyterLab,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Jupyter Notebook,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.IntelliJ IDEA,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.NotePad++,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.IDLE,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Emacs,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Python Tools for Visual Studio (PTVS),ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.DataSpell,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Spyder,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Neovim,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Nano,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
300,ide.editor.Wing IDE,ide.editor,"What editors/IDEs do you use for Python development in addition to [question('value'), id='298']?​​​​",,CHECKBOX,13,1
150,several.projects,several.projects,Do you regularly work on multiple projects at the same time?,,RADIO,13,2
60,ide.editor.features.Use autocompletion  in your editor,ide.editor.features,Use autocompletion  in your editor,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
61,ide.editor.features.Use a debugger,ide.editor.features,Use a debugger,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
62,ide.editor.features.Refactor your code,ide.editor.features,Refactor your code,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
63,ide.editor.features.Use version control systems,ide.editor.features,Use version control systems,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
64,ide.editor.features.Use code linting (programs that analyze code for potential errors),ide.editor.features,Use code linting (programs that analyze code for potential errors),"When developing in Python, how often do you …? (Optional)",RADIO,13,3
65,ide.editor.features.Use Python virtual environments for your projects,ide.editor.features,Use Python virtual environments for your projects,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
66,ide.editor.features.Use SQL databases,ide.editor.features,Use SQL databases ,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
67,"ide.editor.features.Run / debug or edit code on remote machines (remote hosts, VMs, etc.)",ide.editor.features,"Run / debug or edit code on remote machines (remote hosts, VMs, etc.)","When developing in Python, how often do you …? (Optional)",RADIO,13,3
68,ide.editor.features.Use a Python profiler,ide.editor.features,Use a Python profiler,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
69,ide.editor.features.Write tests for your code,ide.editor.features,Write tests for your code,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
70,ide.editor.features.Use code coverage,ide.editor.features,Use code coverage,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
147,ide.editor.features.Use type hinting,ide.editor.features,Use type hinting,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
148,ide.editor.features.Use Continuous Integration tools,ide.editor.features,Use Continuous Integration tools,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
149,ide.editor.features.Use issue trackers,ide.editor.features,Use issue trackers,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
222,ide.editor.features.Use NoSQL databases,ide.editor.features,Use NoSQL databases,"When developing in Python, how often do you …? (Optional)",RADIO,13,3
88,nps.main.ide,nps.main.ide,"How likely is it that you would recommend [question('value'), id='298'] to a friend or colleague?",,NPS,14,2
319,environments.isolate.venv (standard library),environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
319,environments.isolate.virtualenv (Python package),environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
319,environments.isolate.virtualenvwrapper,environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
319,environments.isolate.Hatch,environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
319,environments.isolate.Poetry,environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
319,environments.isolate.Pipenv,environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
319,environments.isolate.Conda,environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
319,environments.isolate.I do not use any tools to isolate Python environments,environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
319,environments.isolate.Other,environments.isolate,Which of the following tools do you use to isolate Python environments between projects?,,CHECKBOX,15,1
325,dependency.tools.Pip,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
325,dependency.tools.Conda,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
325,dependency.tools.Pipenv,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
325,dependency.tools.Poetry,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
325,dependency.tools.PDM,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
325,dependency.tools.Hatch,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
325,dependency.tools.pip-tools,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
325,dependency.tools.Other,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
325,dependency.tools.None,dependency.tools,Which tools do you use to manage dependencies?,,CHECKBOX,15,2
324,dependency.store.requirements_txt,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
324,dependency.store.pyproject_toml,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
324,dependency.store.Pipfile,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
324,dependency.store.hatch_toml,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
324,dependency.store.environment_yml,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
324,dependency.store.setup_py,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
324,dependency.store.setup_cfg,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
324,dependency.store.Other,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
324,dependency.store.I don’t store dependency information,dependency.store,What format(s) is your application dependency information stored in?,,CHECKBOX,15,3
328,packages.install.from.PyPI,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.A local source,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.An internal mirror of PyPI,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.A private Python Package Index,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.Anaconda,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.Other Conda channels (conda-forge or similar),packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.GitHub,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.Artifactory,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.GitLab,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.From Linux distribution,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
328,packages.install.from.Other,packages.install.from,Where do you install packages from? ,,CHECKBOX,15,4
333,app.publish,app.publish,Do you develop and publish Python packages?,,RADIO,15,5
377,libraries.tools.Flit,libraries.tools,Which tools do you use to publish packages of your Python libraries?,,CHECKBOX,15,6
377,libraries.tools.Hatch,libraries.tools,Which tools do you use to publish packages of your Python libraries?,,CHECKBOX,15,6
377,libraries.tools.PDM,libraries.tools,Which tools do you use to publish packages of your Python libraries?,,CHECKBOX,15,6
377,libraries.tools.Twine,libraries.tools,Which tools do you use to publish packages of your Python libraries?,,CHECKBOX,15,6
377,libraries.tools.Poetry,libraries.tools,Which tools do you use to publish packages of your Python libraries?,,CHECKBOX,15,6
377,libraries.tools.Other,libraries.tools,Which tools do you use to publish packages of your Python libraries?,,CHECKBOX,15,6
320,environments.container,environments.container,Do you use a virtual environment (e.g. virtualenv) in containers (e.g. Docker)? ,,RADIO,15,7
378,monorepo,monorepo,"Do you work with a monorepo, i.e. a single repository containing several packages / services, each with its own independently managed dependencies?",,RADIO,15,8
379,binary.modules.creation,binary.modules.creation,"Do you build binary modules for Python using another language? (like C, C++, Rust, or Go)",,RADIO,15,9
380,binary.modules.language.C,binary.modules.language,Which language(s) do you use for building binary modules for Python?,,CHECKBOX,15,10
380,binary.modules.language.C++,binary.modules.language,Which language(s) do you use for building binary modules for Python?,,CHECKBOX,15,10
380,binary.modules.language.Rust,binary.modules.language,Which language(s) do you use for building binary modules for Python?,,CHECKBOX,15,10
380,binary.modules.language.Go,binary.modules.language,Which language(s) do you use for building binary modules for Python?,,CHECKBOX,15,10
380,binary.modules.language.Fortran,binary.modules.language,Which language(s) do you use for building binary modules for Python?,,CHECKBOX,15,10
380,binary.modules.language.Assembly,binary.modules.language,Which language(s) do you use for building binary modules for Python?,,CHECKBOX,15,10
380,binary.modules.language.C# / _NET,binary.modules.language,Which language(s) do you use for building binary modules for Python?,,CHECKBOX,15,10
380,binary.modules.language.Other,binary.modules.language,Which language(s) do you use for building binary modules for Python?,,CHECKBOX,15,10
381,learning.source.None,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Python_org,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Documentation and APIs,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Books,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Blogs,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Podcasts,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.YouTube,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Stack Overflow,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.AI Tools,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,"learning.source.Online coding schools and MOOCs (Codecademy, JetBrains Academy, Coursera, edX, Udacity, etc_)",learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Paid trainer / consultant / mentor,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Conferences / events,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Tech magazines / printed media,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
381,learning.source.Other,learning.source,Where do you typically learn about new tools and technologies that are relevant to your Python development?,,CHECKBOX,16,1
5,job.team,job.team,How do you spend most of your time working? ,,RADIO,17,1
194,team.size,team.size,How many people are in your project team?,,RADIO,17,2
181,employment.status,employment.status,What is your employment status?,,RADIO,17,3
272,company.size,company.size,How many people work for your company / organization?,,RADIO,17,4
186,company.industry,company.industry,Choose one from the list:,Which of the following industries best describes your company's business?,MENU,17,5
183,job.role.DBA,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Architect,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.QA engineer,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Developer / Programmer,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Technical writer,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Technical support,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Data analyst,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Data scientist,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.ML engineer / MLOps,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Academic researcher,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Data engineer,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Business analyst,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Team lead,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Product manager,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.CIO / CEO / CTO,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Systems analyst,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
183,job.role.Other,job.role,Which of the following best describes your job role(s)?,,CHECKBOX,18,1
173,age,age,Could you tell us your age range?,,RADIO,19,1
351,gender,gender,Gender: (Optional),,RADIO,19,2
389,country,country,What is your country or region?,,MENU,19,3
